ID,Label
695,8
696,8
697,11
698,8
699,11
700,5
701,5
702,5
703,8
704,5
705,5
706,11
707,8
708,2
709,8
710,11
711,8
712,11
713,5
714,5
715,5
716,15
717,11
718,8
719,8
720,5
721,8
722,8
723,8
724,5
725,8
726,11
727,8
728,8
729,5
730,8
731,11
732,8
733,5
734,11
735,5
736,8
737,8
738,8
739,5
740,8
741,8
742,5
743,8
744,5
745,5
746,15
747,11
748,5
749,5
750,15
751,8
752,8
753,11
754,5
755,2
756,11
757,11
758,8
759,5
760,8
761,11
762,11
763,15
764,8
765,5
766,5
767,5
768,11
769,2
770,8
771,5
772,8
773,8
774,8
775,8
776,11
777,8
778,8
779,15
780,5
781,15
782,8
783,8
784,5
785,5
786,5
787,8
788,5
789,8
790,15
791,5
792,11
793,8
794,5
795,8
796,11
797,5
798,5
799,5
800,8
801,15
802,5
803,5
804,15
805,8
806,2
807,11
808,15
809,11
810,15
811,8
812,8
813,5
814,2
815,8
816,15
817,2
818,5
819,8
820,5
821,8
822,15
823,5
824,8
825,15
826,8
827,11
828,8
829,8
830,8
831,8
832,5
833,8
834,2
835,5
836,2
837,8
838,8
839,15
840,5
841,11
842,5
843,5
844,15
845,5
846,8
847,2
848,2
849,8
850,5
851,5
852,8
853,8
854,8
855,5
856,8
857,11
858,5
859,5
860,15
861,11
862,8
863,8
864,5
865,5
866,11
867,8
868,8
869,8
870,5
871,11
872,11
873,8
874,5
875,15
876,8
877,8
878,8
879,5
880,5
881,8
882,11
883,11
884,8
885,8
886,8
887,8
888,11
889,11
890,11
891,15
892,11
893,8
894,11
895,5
896,11
897,8
898,5
899,11
900,8
901,8
902,8
903,8
904,2
905,5
906,5
907,8
908,5
909,5
910,5
911,8
912,8
913,11
914,5
915,5
916,5
917,5
918,11
919,8
920,2
921,5
922,5
923,17
924,5
925,17
926,8
927,8
928,8
929,5
930,8
931,11
932,5
933,8
934,8
935,5
936,11
937,8
938,8
939,11
940,11
941,5
942,5
943,5
944,8
945,8
946,11
947,5
948,11
949,8
950,11
951,5
952,5
953,11
954,8
955,5
956,11
957,5
958,8
959,2
960,11
961,8
962,8
963,8
964,8
965,2
966,8
967,11
968,5
969,15
970,5
971,11
972,11
973,5
974,8
975,11
976,11
977,5
978,5
979,5
980,11
981,11
982,5
983,11
984,15
985,5
986,8
987,8
988,5
989,11
990,11
991,5
992,2
993,11
994,17
995,2
996,15
997,8
998,8
999,5
1000,11
1001,11
1002,8
1003,5
1004,5
1005,5
1006,11
1007,8
1008,2
1009,8
1010,5
1011,11
1012,2
1013,5
1014,11
1015,5
1016,11
1017,11
1018,11
1019,8
1020,8
1021,8
1022,11
1023,8
1024,15
1025,11
1026,8
1027,5
1028,11
1029,11
1030,15
1031,5
1032,5
1033,5
1034,2
1035,5
1036,11
1037,5
1038,5
1039,5
1040,8
1041,8
1042,8
1043,8
1044,15
1045,8
1046,15
1047,5
1048,15
1049,8
1050,11
1051,15
1052,5
1053,5
1054,15
1055,5
1056,8
1057,8
1058,15
1059,8
1060,5
1061,11
1062,15
1063,11
1064,8
1065,11
1066,8
1067,8
1068,5
1069,8
1070,8
1071,5
1072,5
1073,5
1074,8
1075,2
1076,5
1077,8
1078,2
1079,5
1080,5
1081,15
1082,11
1083,8
1084,11
1085,8
1086,5
1087,15
1088,5
1089,8
1090,8
1091,5
1092,8
1093,5
1094,11
1095,5
1096,11
1097,8
1098,5
1099,5
1100,5
1101,8
1102,5
1103,8
1104,8
1105,5
1106,5
1107,5
1108,8
1109,11
1110,15
1111,5
1112,11
1113,11
1114,11
1115,11
1116,11
1117,8
1118,2
1119,11
1120,8
1121,5
1122,8
1123,15
1124,8
1125,8
1126,5
1127,8
1128,11
1129,5
1130,8
1131,8
1132,15
1133,8
1134,5
1135,5
1136,8
1137,5
1138,5
1139,5
1140,5
1141,15
1142,5
1143,8
1144,8
1145,5
1146,8
1147,17
1148,8
1149,5
1150,8
1151,5
1152,5
1153,8
1154,8
1155,8
1156,8
1157,8
1158,5
1159,8
1160,15
1161,8
1162,11
1163,2
1164,8
1165,8
1166,5
1167,8
1168,5
1169,5
1170,5
1171,5
1172,5
1173,5
1174,2
1175,5
1176,8
1177,5
1178,8
1179,11
1180,5
1181,15
1182,2
1183,11
1184,2
1185,8
1186,8
1187,11
1188,11
1189,5
1190,15
1191,5
1192,5
1193,5
1194,5
1195,8
1196,8
1197,8
1198,11
1199,8
1200,15
1201,11
1202,8
1203,15
1204,5
1205,5
1206,5
1207,15
1208,8
1209,5
1210,8
1211,5
1212,15
1213,8
1214,8
1215,8
1216,15
1217,8
1218,11
1219,8
1220,15
1221,15
1222,5
1223,15
1224,11
1225,11
1226,5
1227,8
1228,11
1229,11
1230,5
1231,8
1232,15
1233,5
1234,11
1235,5
1236,8
1237,11
1238,5
1239,5
1240,5
1241,11
1242,8
1243,8
1244,8
1245,5
1246,15
1247,11
1248,8
1249,8
1250,11
1251,5
1252,11
1253,11
1254,8
1255,8
1256,8
1257,2
1258,15
1259,11
1260,2
1261,5
1262,15
1263,2
1264,2
1265,8
1266,5
1267,8
1268,15
1269,8
1270,8
1271,5
1272,5
1273,5
1274,8
1275,8
1276,8
1277,5
1278,11
1279,5
1280,8
1281,5
1282,15
1283,11
1284,5
1285,5
1286,8
1287,5
1288,11
1289,15
1290,8
1291,8
1292,11
1293,8
1294,11
1295,5
1296,8
1297,5
1298,2
1299,2
1300,8
1301,5
1302,8
1303,11
1304,15
1305,5
1306,8
1307,8
1308,5
1309,2
1310,8
1311,8
1312,5
1313,2
1314,15
1315,5
1316,8
1317,11
1318,8
1319,2
1320,8
1321,8
1322,11
1323,8
1324,5
1325,8
1326,5
1327,8
1328,15
1329,5
1330,2
1331,5
1332,8
1333,5
1334,5
1335,8
1336,5
1337,11
1338,2
1339,8
1340,8
1341,11
1342,15
1343,5
1344,11
1345,5
1346,8
1347,11
1348,15
1349,5
1350,15
1351,8
1352,5
1353,5
1354,8
1355,11
1356,8
1357,11
1358,2
1359,8
1360,8
1361,5
1362,11
1363,2
1364,8
1365,8
1366,11
1367,15
1368,8
1369,5
1370,8
1371,8
1372,5
1373,5
1374,8
1375,11
1376,15
1377,5
1378,11
1379,8
1380,5
1381,8
1382,11
1383,5
1384,5
1385,8
1386,11
1387,5
1388,5
1389,8
1390,8
1391,8
1392,5
1393,8
1394,5
1395,8
1396,8
1397,5
1398,8
1399,8
1400,2
1401,5
1402,5
1403,5
1404,5
1405,8
1406,5
1407,8
1408,2
1409,8
1410,15
1411,5
1412,5
1413,5
1414,15
1415,11
1416,11
1417,5
1418,5
1419,8
1420,11
1421,8
1422,2
1423,5
1424,8
1425,8
1426,5
1427,15
1428,8
1429,11
1430,11
1431,8
1432,11
1433,8
1434,5
1435,5
1436,8
1437,11
1438,15
1439,2
1440,8
1441,8
1442,2
1443,5
1444,11
1445,5
1446,8
1447,5
1448,8
1449,2
1450,11
1451,8
1452,5
1453,11
1454,5
1455,5
1456,11
1457,5
1458,5
1459,8
1460,5
1461,11
1462,5
1463,8
1464,8
1465,5
1466,5
1467,11
1468,2
1469,11
1470,2
1471,5
1472,11
1473,5
1474,2
1475,8
1476,8
1477,11
1478,5
1479,11
1480,11
1481,8
1482,5
1483,11
1484,5
1485,5
1486,11
1487,15
1488,15
1489,15
1490,8
1491,15
1492,5
1493,15
1494,8
1495,8
1496,5
1497,8
1498,5
1499,2
1500,5
1501,5
1502,8
1503,2
1504,11
1505,8
1506,5
1507,8
1508,5
1509,8
1510,5
1511,8
1512,5
1513,8
1514,5
1515,11
1516,8
1517,11
1518,15
1519,15
1520,5
1521,5
1522,8
1523,5
1524,8
1525,5
1526,5
1527,5
1528,5
1529,15
1530,8
1531,15
1532,8
1533,8
1534,11
1535,2
1536,8
1537,8
1538,8
1539,15
1540,8
1541,5
1542,8
1543,15
1544,2
1545,8
1546,15
1547,5
1548,11
1549,8
1550,8
1551,8
1552,5
1553,5
1554,11
1555,11
1556,11
1557,5
1558,8
1559,15
1560,2
1561,5
1562,5
1563,5
1564,8
1565,8
1566,8
1567,5
1568,5
1569,5
1570,8
1571,8
1572,11
1573,5
1574,5
1575,8
1576,5
1577,5
1578,8
1579,11
1580,8
1581,2
1582,8
1583,15
1584,5
1585,11
1586,8
1587,11
1588,5
1589,11
1590,8
1591,8
1592,2
1593,5
1594,5
1595,15
1596,2
1597,5
1598,5
1599,15
1600,5
1601,2
1602,8
1603,8
1604,8
1605,8
1606,11
1607,5
1608,15
1609,8
1610,8
1611,8
1612,8
1613,5
1614,8
1615,2
1616,2
1617,8
1618,8
1619,15
1620,5
1621,2
1622,11
1623,11
1624,8
1625,11
1626,15
1627,8
1628,8
1629,5
1630,8
1631,2
1632,15
1633,5
1634,8
1635,11
1636,2
1637,15
1638,8
1639,2
1640,8
1641,8
1642,5
1643,5
1644,8
1645,2
1646,2
1647,5
1648,5
1649,11
1650,5
1651,5
1652,15
1653,5
1654,5
1655,15
1656,8
1657,15
1658,5
1659,8
1660,5
1661,5
1662,8
1663,15
1664,15
1665,15
1666,5
1667,5
1668,8
1669,8
1670,8
1671,8
1672,15
1673,8
1674,8
1675,11
1676,5
1677,5
1678,11
1679,5
1680,2
1681,15
1682,8
1683,8
1684,8
1685,8
1686,5
1687,5
1688,5
1689,11
1690,15
1691,5
1692,8
1693,8
1694,15
1695,8
1696,8
1697,8
1698,5
1699,8
1700,2
1701,8
1702,15
1703,8
1704,5
1705,8
1706,8
1707,8
1708,2
1709,8
1710,8
1711,11
1712,5
1713,5
1714,8
1715,11
1716,8
1717,5
1718,8
1719,5
1720,11
1721,2
1722,5
1723,5
1724,8
1725,8
1726,8
1727,8
1728,2
1729,8
1730,15
1731,8
1732,11
1733,5
1734,5
1735,8
1736,11
1737,5
1738,11
1739,2
1740,5
1741,8
1742,2
1743,5
1744,5
1745,8
1746,5
1747,8
1748,5
1749,8
1750,8
1751,11
1752,5
1753,8
1754,2
1755,5
1756,8
1757,8
1758,8
1759,8
1760,5
1761,11
1762,11
1763,11
1764,8
1765,5
1766,8
1767,8
1768,8
1769,5
1770,5
1771,8
1772,5
1773,15
1774,8
1775,8
1776,8
1777,11
1778,15
1779,15
1780,5
1781,8
1782,8
1783,5
1784,5
1785,5
1786,5
1787,15
1788,5
1789,8
1790,11
1791,8
1792,5
1793,8
1794,8
1795,11
1796,8
1797,5
1798,8
1799,5
1800,2
1801,5
1802,8
1803,8
1804,11
1805,15
1806,8
1807,8
1808,15
1809,11
1810,17
1811,11
1812,17
1813,15
1814,15
1815,15
1816,5
1817,11
1818,15
1819,8
1820,8
1821,5
1822,5
1823,8
1824,5
1825,8
1826,8
1827,11
1828,11
1829,11
1830,5
1831,15
1832,5
1833,8
1834,8
1835,8
1836,11
1837,8
1838,5
1839,17
1840,8
1841,15
1842,11
1843,11
1844,11
1845,5
1846,8
1847,8
1848,8
1849,15
1850,15
1851,8
1852,5
1853,5
1854,2
1855,11
1856,11
1857,8
1858,5
1859,15
1860,5
1861,15
1862,5
1863,8
1864,8
1865,5
1866,5
1867,5
1868,15
1869,5
1870,5
1871,5
1872,8
1873,11
1874,5
1875,8
1876,8
1877,5
1878,2
1879,5
1880,5
1881,15
1882,5
1883,8
1884,2
1885,11
1886,5
1887,5
1888,5
1889,8
1890,5
1891,5
1892,8
1893,11
1894,11
1895,5
1896,5
1897,8
1898,8
1899,8
1900,5
1901,8
1902,11
1903,5
1904,2
1905,2
1906,5
1907,5
1908,2
1909,8
1910,5
1911,11
1912,15
1913,5
1914,8
1915,5
1916,8
1917,5
1918,2
1919,8
1920,8
1921,5
1922,8
1923,5
1924,5
1925,15
1926,15
1927,11
1928,8
1929,8
1930,8
1931,15
1932,5
1933,8
1934,2
1935,15
1936,15
1937,8
1938,8
1939,2
1940,5
1941,5
1942,15
1943,11
1944,5
1945,2
1946,5
1947,15
1948,15
1949,11
1950,5
1951,8
1952,8
1953,8
1954,5
1955,15
1956,11
1957,8
1958,2
1959,11
1960,11
1961,11
1962,11
1963,11
1964,8
1965,5
1966,15
1967,8
1968,8
1969,15
1970,5
1971,2
1972,5
1973,11
1974,15
1975,15
1976,15
1977,8
1978,5
1979,15
1980,5
1981,15
1982,11
1983,8
1984,15
1985,11
1986,8
1987,5
1988,8
1989,8
1990,5
1991,8
1992,15
1993,5
1994,11
1995,15
1996,11
1997,5
1998,5
1999,8
2000,8
2001,8
2002,11
2003,8
2004,15
2005,2
2006,11
2007,5
2008,11
2009,11
2010,15
2011,8
2012,5
2013,8
2014,11
2015,15
2016,8
2017,8
2018,8
2019,5
2020,5
2021,17
2022,5
2023,8
2024,8
2025,8
2026,11
2027,11
2028,8
2029,5
2030,11
2031,5
2032,15
2033,15
2034,8
2035,5
2036,5
2037,8
2038,8
2039,8
2040,5
2041,5
2042,8
2043,5
2044,5
2045,8
2046,11
2047,8
2048,5
2049,2
2050,8
2051,8
2052,5
2053,5
2054,8
2055,8
2056,8
2057,2
2058,15
2059,5
2060,8
2061,8
2062,5
2063,2
2064,11
2065,5
2066,5
2067,2
2068,15
2069,8
2070,15
2071,2
2072,5
2073,5
2074,2
2075,8
2076,5
2077,5
2078,5
2079,5
2080,5
2081,11
2082,5
2083,5
2084,5
2085,8
2086,8
2087,8
2088,15
2089,5
2090,8
2091,11
2092,5
2093,2
2094,2
2095,8
2096,8
2097,2
2098,5
2099,8
2100,15
2101,15
2102,5
2103,8
2104,8
2105,8
2106,11
2107,5
2108,5
2109,11
2110,11
2111,5
2112,5
2113,11
2114,8
2115,5
2116,8
2117,8
2118,8
2119,2
2120,5
2121,5
2122,8
2123,8
2124,2
2125,5
2126,2
2127,5
2128,8
2129,11
2130,15
2131,15
2132,15
2133,5
2134,8
2135,15
2136,5
2137,5
2138,15
2139,15
2140,2
2141,8
2142,5
2143,8
2144,5
2145,11
2146,11
2147,5
2148,8
2149,11
2150,15
2151,8
2152,15
2153,8
2154,11
2155,8
2156,8
2157,5
2158,8
2159,5
2160,11
2161,8
2162,5
2163,5
2164,11
2165,2
2166,8
2167,15
2168,8
2169,8
2170,15
2171,15
2172,5
2173,5
2174,5
2175,5
2176,5
2177,15
2178,2
2179,8
2180,8
2181,8
2182,8
2183,11
2184,8
2185,5
2186,8
2187,5
2188,8
2189,8
2190,8
2191,5
2192,11
2193,11
2194,15
2195,2
2196,15
2197,5
2198,15
2199,11
2200,8
2201,11
2202,11
2203,8
2204,5
2205,11
2206,8
2207,2
2208,5
2209,8
2210,11
2211,5
2212,5
2213,5
2214,15
2215,8
2216,11
2217,5
2218,5
2219,8
2220,5
2221,5
2222,8
2223,5
2224,2
2225,5
2226,15
2227,8
2228,15
2229,5
2230,5
2231,5
2232,11
2233,17
2234,5
2235,11
2236,5
2237,5
2238,11
2239,8
2240,5
2241,8
2242,5
2243,5
2244,5
2245,8
2246,15
2247,15
2248,5
2249,15
2250,5
2251,11
2252,8
2253,5
2254,5
2255,5
2256,5
2257,11
2258,11
2259,11
2260,2
2261,15
2262,5
2263,8
2264,5
2265,8
2266,11
2267,8
2268,8
2269,5
2270,5
2271,11
2272,5
2273,5
2274,5
2275,11
2276,11
2277,15
2278,8
2279,5
2280,11
2281,8
2282,5
2283,8
2284,5
2285,8
2286,5
2287,8
2288,2
2289,8
2290,5
2291,8
2292,8
2293,15
2294,15
2295,8
2296,8
2297,8
2298,8
2299,11
2300,8
2301,11
2302,8
2303,5
2304,5
2305,5
2306,5
2307,5
2308,5
2309,5
2310,8
2311,8
2312,11
2313,8
2314,5
2315,5
2316,2
2317,8
2318,11
2319,2
2320,8
2321,5
2322,5
2323,11
2324,15
2325,8
2326,5
2327,11
2328,11
2329,5
2330,11
2331,5
2332,2
2333,8
2334,5
2335,5
2336,8
2337,8
2338,5
2339,11
2340,5
2341,11
2342,8
2343,5
2344,5
2345,8
2346,11
2347,11
2348,8
2349,5
2350,11
2351,8
2352,5
2353,2
2354,8
2355,8
2356,11
2357,2
2358,11
2359,8
2360,8
2361,5
2362,8
2363,5
2364,8
2365,8
2366,5
2367,5
2368,5
2369,5
2370,8
2371,8
2372,8
2373,8
2374,11
2375,8
2376,5
2377,8
2378,11
2379,5
2380,8
2381,5
2382,5
2383,11
2384,8
2385,15
2386,15
2387,5
2388,8
2389,15
2390,5
2391,15
2392,15
2393,11
2394,5
2395,8
2396,8
2397,5
2398,15
2399,5
2400,8
2401,2
2402,5
2403,2
2404,8
2405,2
2406,5
2407,2
2408,11
2409,8
2410,8
2411,8
2412,8
2413,5
2414,5
2415,2
2416,8
2417,5
2418,8
2419,5
2420,8
2421,8
2422,8
2423,5
2424,5
2425,5
2426,5
2427,8
2428,11
2429,2
2430,2
2431,8
2432,5
2433,8
2434,11
2435,11
2436,8
2437,5
2438,15
2439,5
2440,5
2441,8
2442,5
2443,5
2444,15
2445,11
2446,15
2447,5
2448,5
2449,8
2450,2
2451,5
2452,2
2453,5
2454,8
2455,8
2456,8
2457,5
2458,8
2459,5
2460,8
2461,2
2462,11
2463,5
2464,5
2465,2
2466,5
2467,11
2468,8
2469,8
2470,11
2471,8
2472,5
2473,11
2474,11
2475,11
2476,5
2477,11
2478,5
2479,8
2480,5
2481,5
2482,2
2483,5
2484,11
2485,5
2486,8
2487,8
2488,5
2489,2
2490,15
2491,8
2492,11
2493,15
2494,8
2495,8
2496,8
2497,8
2498,11
2499,11
2500,8
2501,8
2502,5
2503,8
2504,5
2505,5
2506,5
2507,17
2508,8
2509,11
2510,5
2511,5
2512,8
2513,8
2514,8
2515,5
2516,8
2517,5
2518,8
2519,2
2520,8
2521,15
2522,8
2523,5
2524,15
2525,5
2526,5
2527,5
2528,8
2529,11
2530,5
2531,5
2532,8
2533,2
2534,8
2535,11
2536,8
2537,5
2538,2
2539,5
2540,5
2541,5
2542,8
2543,5
2544,5
2545,2
2546,5
2547,8
2548,8
2549,5
2550,11
2551,15
2552,15
2553,2
2554,11
2555,8
2556,5
2557,8
2558,11
2559,2
2560,11
2561,8
2562,5
2563,11
2564,11
2565,11
2566,8
2567,2
2568,11
2569,5
2570,8
2571,5
2572,8
2573,11
2574,8
2575,8
2576,5
2577,8
2578,5
2579,5
2580,5
2581,5
2582,2
2583,2
2584,5
2585,15
2586,11
2587,11
2588,11
2589,2
2590,8
2591,8
2592,8
2593,11
2594,15
2595,11
2596,5
2597,8
2598,5
2599,5
2600,11
2601,15
2602,5
2603,5
2604,11
2605,11
2606,5
2607,15
2608,5
2609,5
2610,8
2611,11
2612,8
2613,5
2614,15
2615,5
2616,11
2617,15
2618,2
2619,5
2620,2
2621,5
2622,8
2623,11
2624,8
2625,8
2626,8
2627,15
2628,8
2629,5
2630,8
2631,8
2632,11
2633,2
2634,8
2635,8
2636,5
2637,8
2638,8
2639,8
2640,5
2641,2
2642,8
2643,8
2644,5
2645,17
2646,2
2647,8
2648,5
2649,8
2650,8
2651,8
2652,5
2653,5
2654,11
2655,8
2656,5
2657,8
2658,2
2659,8
2660,8
2661,5
2662,8
2663,8
2664,5
2665,11
2666,8
2667,11
2668,15
2669,8
2670,8
2671,15
2672,11
2673,15
2674,15
2675,8
2676,5
2677,8
2678,5
2679,8
2680,8
2681,5
2682,11
2683,11
2684,8
2685,8
2686,8
2687,5
2688,8
2689,5
2690,8
2691,8
2692,8
2693,8
2694,5
2695,15
2696,11
2697,8
2698,8
2699,5
2700,2
2701,8
2702,8
2703,8
2704,8
2705,5
2706,8
2707,8
2708,8
2709,5
2710,8
2711,15
2712,15
2713,8
2714,5
2715,8
2716,5
2717,11
2718,8
2719,2
2720,8
2721,8
2722,5
2723,15
2724,11
2725,15
2726,11
2727,5
2728,8
2729,2
2730,5
2731,8
2732,8
2733,5
2734,5
2735,8
2736,5
2737,5
2738,8
2739,5
2740,8
2741,5
2742,15
2743,5
2744,2
2745,5
2746,8
2747,8
2748,8
2749,5
2750,8
2751,11
2752,8
2753,2
2754,5
2755,8
2756,5
2757,15
2758,17
2759,8
2760,15
2761,11
2762,5
2763,15
2764,8
2765,5
2766,8
2767,8
2768,11
2769,15
2770,8
2771,15
2772,15
2773,15
2774,15
2775,5
2776,5
2777,2
2778,15
2779,5
2780,15
2781,11
2782,5
2783,5
2784,15
2785,5
2786,5
2787,11
2788,15
2789,5
2790,8
2791,8
2792,5
2793,5
2794,11
2795,15
2796,5
2797,8
2798,5
2799,8
2800,5
2801,8
2802,8
2803,8
2804,5
2805,5
2806,5
2807,11
2808,8
2809,11
2810,5
2811,15
2812,8
2813,8
2814,11
2815,5
2816,11
2817,8
2818,15
2819,8
2820,11
2821,5
2822,8
2823,8
2824,15
2825,5
2826,5
2827,11
2828,5
2829,8
2830,11
2831,5
2832,5
2833,8
2834,5
2835,5
2836,5
2837,5
2838,11
2839,5
2840,11
2841,11
2842,15
2843,11
2844,8
2845,5
2846,5
2847,15
2848,2
2849,5
2850,5
2851,5
2852,11
2853,5
2854,5
2855,11
2856,15
2857,11
2858,11
2859,5
2860,8
2861,11
2862,2
2863,8
2864,15
2865,8
2866,5
2867,8
2868,8
2869,5
2870,5
2871,5
2872,11
2873,11
2874,11
2875,5
2876,15
2877,5
2878,8
2879,11
2880,8
2881,8
2882,11
2883,5
2884,11
2885,8
2886,11
2887,5
2888,8
2889,8
2890,11
2891,15
2892,8
2893,8
2894,8
2895,5
2896,5
2897,5
2898,11
2899,8
2900,5
2901,8
2902,15
2903,8
2904,15
2905,8
2906,8
2907,11
2908,15
2909,8
2910,11
2911,8
2912,8
2913,8
2914,8
2915,5
2916,15
2917,15
2918,15
2919,8
2920,8
2921,5
2922,8
2923,11
2924,15
2925,15
2926,5
2927,11
2928,11
2929,5
2930,5
2931,8
2932,2
2933,5
2934,8
2935,8
2936,8
2937,15
2938,8
2939,8
2940,15
2941,5
2942,8
2943,15
2944,8
2945,5
2946,11
2947,5
2948,2
2949,11
2950,8
2951,15
2952,5
2953,11
2954,11
2955,8
2956,5
2957,5
2958,5
2959,15
2960,5
2961,2
2962,11
2963,8
2964,8
2965,15
2966,8
2967,5
2968,15
2969,5
2970,15
2971,8
2972,8
2973,15
2974,11
2975,11
2976,8
2977,5
2978,15
2979,8
2980,11
2981,8
2982,8
2983,11
2984,2
2985,11
2986,11
2987,8
2988,8
2989,5
2990,8
2991,5
2992,5
2993,15
2994,8
2995,2
2996,8
